texto,answer,color,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,Instrucciones_texto.started,Instrucciones_texto.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,colores1.started,colores1.stopped,respuesta.keys,respuesta.corr,respuesta.rt,respuesta.started,respuesta.stopped,text_intructionses2.started,text_intructionses2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,rectangulo.started,rectangulo.stopped,respuesta_rect.keys,respuesta_rect.corr,respuesta_rect.rt,respuesta_rect.started,respuesta_rect.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,colores2.started,colores2.stopped,respuesta_mix.keys,respuesta_mix.corr,respuesta_mix.rt,respuesta_mix.started,respuesta_mix.stopped,despedida.started,despedida.stopped,participant,session,date,expName,psychopyVersion,frameRate,
verde,l,"[0.004, -1, 0.004]",,,,,,,,,0,8,8,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.50760929984972,None,['l'],0,[0.7606270001269877],112.46558710001409,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
lila,a,"[-1, -1, 1]",,,,,,,,,0,9,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.29084739997052,None,['a'],0,[0.7662526001222432],113.24345900001936,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
lila,n,"[1, 0.1, -1]",,,,,,,,,0,10,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.07417150004767,None,['n'],0,[0.6983170998282731],114.04021240002476,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
verde,a,"[-1, -1, 1]",,,,,,,,,0,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.80765129998326,None,['a'],0,[0.6676745999138802],114.7661329000257,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
naranja,v,"[-1, 0.04, -1]",,,,,,,,,0,12,12,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.50671029998921,None,['v'],0,[2.2479968001134694],115.45839220006019,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
naranja,l,"[0.004, -1, 0.004]",,,,,,,,,0,13,13,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.75604570005089,None,['l'],0,[0.9196029999293387],117.72266789991409,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
naranja,a,"[-1, -1, 1]",,,,,,,,,0,14,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.7064570998773,None,['a'],0,[0.855994800105691],118.6737927000504,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
azul,l,"[0.004, -1, 0.004]",,,,,,,,,0,15,15,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.60603259992786,None,['l'],0,[0.9943903000093997],119.56745329988189,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
verde,n,"[1, 0.1, -1]",,,,,,,,,0,16,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.62186850002035,None,['n'],0,[1.2919050001073629],120.59019889985211,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
azul,l,"[0.004, -1, 0.004]",,,,,,,,,0,17,17,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.9549259999767,None,['l'],0,[0.8969402001239359],121.91307889996096,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
naranja,l,"[0.004, -1, 0.004]",,,,,,,,,0,18,18,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.8875080998987,None,['l'],0,[0.6588425999507308],122.83975879987702,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
azul,n,"[1, 0.1, -1]",,,,,,,,,0,19,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.57072780001909,None,"['a', 'n']",0,"[0.7871319002006203, 1.1159774002153426]",123.5359785000328,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
verde,n,"[1, 0.1, -1]",,,,,,,,,0,20,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.74168400000781,None,['n'],0,[0.7094471000600606],124.6770843998529,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
naranja,v,"[-1, 0.04, -1]",,,,,,,,,0,21,21,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.45313340006396,None,['v'],0,[0.5729941001627594],125.40499229985289,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
verde,a,"[-1, -1, 1]",,,,,,,,,0,22,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0528843998909,None,['a'],0,[0.6531793000176549],126.00463330000639,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
azul,v,"[-1, 0.04, -1]",,,,,,,,,0,23,23,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.71977309999056,None,['v'],0,[0.9061515999492258],126.68803619989194,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
lila,a,"[-1, -1, 1]",,,,,,,,,0,24,24,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.67141279997304,None,['a'],0,[1.594671200029552],127.63153550005518,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
azul,n,"[1, 0.1, -1]",,,,,,,,,0,25,25,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.3017704000231,None,['n'],0,[1.1730460999533534],129.26135899988003,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
lila,v,"[-1, 0.04, -1]",,,,,,,,,0,26,26,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.50120419985615,None,"['l', 'v']",0,"[1.326969400048256, 1.8627212999854237]",130.45897289994173,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
verde,n,"[1, 0.1, -1]",,,,,,,,,0,27,27,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.4009998999536,None,['n'],0,[0.7117378001566976],132.36242390004918,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
naranja,a,"[-1, -1, 1]",,,,,,,,,0,28,28,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.15100109996274,None,['a'],0,[0.7131010999437422],133.11297259991989,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
azul,n,"[1, 0.1, -1]",,,,,,,,,0,29,29,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.9007607998792,None,"['v', 'n']",0,"[1.0281058999244124, 1.322591200005263]",133.85537309991196,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
azul,v,"[-1, 0.04, -1]",,,,,,,,,0,30,30,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.23347479989752,None,['v'],0,[0.615705399774015],135.20205989992246,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
lila,n,"[1, 0.1, -1]",,,,,,,,,0,31,31,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.8828010999132,None,['n'],0,[0.5902150999754667],135.85186679987237,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
azul,v,"[-1, 0.04, -1]",,,,,,,,,0,32,32,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.5013838999439,None,['v'],0,[0.5901780999265611],136.46848409995437,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
naranja,v,"[-1, 0.04, -1]",,,,,,,,,0,33,33,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.13315550005063,None,['v'],0,[0.7468090998008847],137.08781960001215,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
naranja,l,"[0.004, -1, 0.004]",,,,,,,,,0,34,34,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.8992335998919,None,['l'],0,[0.6401636002119631],137.86591010005213,None,,,Esterix,001,2023_Mar_09_1934,stroop_task,3.2.3,61.95878993859027,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.53506550006568,None,,,,,,,
